ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
warembori,,79,wrm,wsa,{},-1.66666666667,137.583333333,Papunesia,,Warembori,1536,False,False
waris,,110,wrs,wrs,{},-3.16666666667,141.0,Papunesia,,Waris,1333,False,False
waropen,,79,wrp,wrp,{},-2.33333333333,136.583333333,Papunesia,,Waropen,764,False,False
waskia,,437,wsk,wsk,{},-4.5,146.0,Papunesia,,Waskia,2168,False,False
watam,,235,wtm,wax,{},-3.91666666667,144.5,Papunesia,,Watam,1012,False,False
wedau,,87,wed,wed,{},-10.1666666667,150.166666667,Papunesia,,Wedau,1377,False,False
weri,,435,wer,wer,{},-7.75,146.916666667,Papunesia,,Weri,766,False,False
west makian,,494,wma,mqs,{},0.5,127.583333333,Papunesia,,West Makian,2243,False,False
wetan,,75,wet,lex,{},-8.16666666667,128.0,Papunesia,,Wetan,767,False,False
wogamusin,,367,wog,wog,{},-4.25,142.333333333,Papunesia,,Wogamusin,769,False,False
woisika,,417,woi,woi,{},-8.25,124.833333333,Papunesia,,Woisika,1884,False,False
woleaian,,87,wol,woe,{},7.33333333333,143.833333333,Papunesia,,Woleaian,2052,False,False
wolio,,526,wlo,wlo,{},-5.5,122.75,Papunesia,,Wolio,1885,False,False
womo,,393,wom,,{},-2.91666666667,141.833333333,Papunesia,,Womo,1208,False,False
xaracuu,,87,xar,ane,{},-21.6666666667,166.0,Papunesia,,Xârâcùù,485,False,False
yagaria,,430,ygr,ygr,{},-6.33333333333,145.416666667,Papunesia,,Yagaria,2257,False,False
yakan,,76,ykn,yka,{},6.5,122.0,Papunesia,,Yakan,771,False,False
yale (kosarek),,446,yal,kkl,{},-4.08333333333,139.5,Papunesia,,Yale (Kosarek),1578,False,False
yali,,432,yli,yli,{},-4.0,139.333333333,Papunesia,,Yali,848,False,False
yamdena,,75,ymd,jmd,{},-7.5,131.5,Papunesia,,Yamdena,849,False,False
yami,,516,ymi,tao,{},22.0,121.5,Papunesia,,Yami,487,False,False
yapese,,82,yap,yap,{},9.58333333333,138.166666667,Papunesia,,Yapese,2318,False,False
yaqay,,246,yqy,jaq,{},-6.58333333333,139.25,Papunesia,,Yaqay,1097,False,False
yareba,,499,yar,yrb,{},-9.5,148.5,Papunesia,,Yareba,2011,False,False
yawa,,501,yaw,yva,{},-1.75,136.25,Papunesia,,Yawa,1580,False,False
yei,,255,yei,jei,{},-7.91666666667,140.916666667,Papunesia,,Yei,1057,False,False
yeli dnye,,502,yel,yle,{},-11.3666666667,154.166666667,Papunesia,,Yelî Dnye,2198,False,False
yelmek,,112,ylm,jel,{},-7.66666666667,139.166666667,Papunesia,,Yelmek,1058,False,False
yessanmayo,,371,yes,yss,{},-4.16666666667,142.583333333,Papunesia,,Yessan-Mayo,2012,False,False
yil,,428,yil,yll,{},-3.53333333333,142.15,Papunesia,,Yil,622,False,False
yimas,,231,yim,yee,{},-4.66666666667,143.55,Papunesia,,Yimas,2430,False,True
zimakani,,246,zim,zik,{},-7.43333333333,141.433333333,Papunesia,,Zimakani,779,False,False
abipon,,696,abi,axb,{},-29.0,-61.0,South America,,Abipón,2339,False,True
achagua,,781,acg,aca,{},4.41666666667,-72.25,South America,,Achagua,1786,False,False
ache,,457,ach,guq,{},-25.25,-55.1666666667,South America,,Aché,1153,False,False
achuar,,197,acu,acu,{},-2.66667,-76.0,South America,,Achuar,2674,False,False
aguaruna,,197,agr,agr,{},-5.0,-78.0,South America,,Aguaruna,780,False,False
aikana,,528,aik,tba,{},-12.6666666667,-60.6666666667,South America,,Aikaná,1290,False,False
akawaio,,119,akw,ake,{},6.0,-59.5,South America,,Akawaio,1291,False,False
allentiac,,177,alc,,{},-31.0,-68.0,South America,,Allentiac,497,False,False
amahuaca,,342,amc,amc,{},-10.5,-72.5,South America,,Amahuaca,2054,False,False
amarakaeri,,168,amk,amr,{},-12.5,-70.5,South America,,Amarakaeri,909,False,False
amuesha,,531,amu,ame,{},-10.5,-75.4166666667,South America,,Amuesha,1921,False,False
andoke,,22,adk,ano,{},-0.666666666667,-72.0,South America,,Andoke,1887,False,False
apalai,,119,apl,apy,{},0.0,-54.0,South America,,Apalaí,2171,False,False
apinaye,,238,api,apn,{},-5.5,-48.0,South America,,Apinayé,2071,False,False
apurina,,534,apu,apu,{},-9.0,-67.0,South America,,Apurinã,2472,True,True
arabela,,509,arb,arl,{},-2.0,-75.1666666667,South America,,Arabela,1631,False,False
araona,,403,ana,aro,{},-12.3333333333,-67.75,South America,,Araona,2388,False,True
arawak,,782,ara,arw,{},5.5,-55.1666666667,South America,,Arawak,2200,False,False
asurini,,457,asu,asu,{},-3.5,-49.5,South America,,Asuriní,857,False,False
atacameno,,219,atm,kuz,{},-23.0,-69.0,South America,,Atacameño,858,False,False
awa pit,,106,awp,kwi,{},1.5,-78.25,South America,,Awa Pit,2476,False,True
aymara (central),,102,aym,ayc,{},-17.0,-69.0,South America,,Aymara (Central),2392,False,True
ayoreo,,508,ayr,ayo,{},-20.25,-59.25,South America,,Ayoreo,1017,False,False
bakairi,,119,bki,bkq,{},-14.0,-55.0,South America,,Bakairí,1214,False,False
banawa,,24,bna,jaa,{},-7.0,-65.0,South America,,Banawá,644,False,False
baniwa,,785,bnw,bwi,{},2.66666666667,-66.8333333333,South America,,Baniwa,861,False,False
barasano,,452,brs,bsn,{},-0.166666666667,-70.6666666667,South America,,Barasano,2436,True,True
bare,,781,bae,bae,{},1.0,-67.0,South America,,Baré,2145,False,False
bari,,128,mti,mot,{},9.0,-73.0,South America,,Barí,405,False,False
baure,,535,baq,brg,{},-13.0833333333,-64.1666666667,South America,,Baure,1635,False,False
berbice dutch creole,,331,bdc,brc,{},5.33333333333,-58.0,South America,,Berbice Dutch Creole,782,False,False
betoi,,109,bti,,{},7.16666666667,-71.25,South America,,Betoi,1021,False,False
bora,,179,bor,boa,{},-2.16666666667,-72.3333333333,South America,,Bora,866,False,False
bororo,,242,brr,bor,{},-16.0,-57.0,South America,,Bororo,2247,False,False
cacua,,114,cac,cbv,{},1.08333333333,-70.0,South America,,Cacua,1349,False,False
campa (axininca),,536,cax,"cni, cpc",{},-12.0,-74.0,South America,,Campa (Axininca),2312,False,False
campa pajonal asheninca,,536,cpa,cjo,{},-10.6666666667,-74.25,South America,,Campa Pajonal Asheninca,786,False,False
camsa,,117,cam,kbh,{},1.16666666667,-77.0,South America,,Camsá,1792,False,False
canamari,,206,cnm,knm,{},-6.5,-68.5,South America,,Canamarí,294,False,False
candoshi,,118,can,cbu,{},-4.16666666667,-77.0,South America,,Candoshi,1589,False,False
canela,,238,cnl,ram,{},-7.0,-45.0,South America,,Canela,295,False,False
canelakraho,,238,ckr,"ram, xra",{},-6.0,-46.0,South America,,Canela-Krahô,2524,True,True
capanahua,,342,cap,kaq,{},-7.0,-74.0,South America,,Capanahua,1299,False,False
carapana,,452,crp,cbc,{},0.833333333333,-70.75,South America,,Carapana,1350,False,False
carib,,119,car,car,{},5.5,-56.0,South America,,Carib,2378,False,True
carib (dekwana),,119,cde,mch,{},5.5,-65.0,South America,,Carib (De'kwana),1636,False,False
carijona,,119,crj,cbd,{},1.0,-73.0,South America,,Carijona,663,False,False
cashibo,,342,cas,cbr,{},-8.5,-75.5,South America,,Cashibo,1499,False,False
cashinahua,,342,csh,cbs,{},-10.5,-71.8333333333,South America,,Cashinahua,1025,False,False
catio,,135,cat,cto,{},7.16666666667,-76.3333333333,South America,,Catio,297,False,False
cavinena,,403,cav,cav,{},-13.3333333333,-66.5,South America,,Cavineña,1500,False,False
cayapa,,106,cay,cbi,{},0.666666666667,-79.0,South America,,Cayapa,2057,False,False
cayuvava,,120,cyv,cyb,{},-13.5,-65.5,South America,,Cayuvava,2389,False,True
chacobo,,342,cbo,cao,{},-12.1666666667,-66.75,South America,,Chácobo,2123,False,False
chayahuita,,116,chy,cbt,{},-5.5,-77.0,South America,,Chayahuita,1163,False,False
chimila,,129,cma,cbg,{},10.0,-74.0,South America,,Chimila,302,False,False
chipaya,,470,cpy,cap,{},-18.75,-67.8333333333,South America,,Chipaya,2667,False,False
chiquitano,,133,cqt,cax,{},-17.5,-60.0,South America,,Chiquitano,1222,False,False
chiriguano,,457,crg,gui,{},-23.6666666667,-64.3333333333,South America,,Chiriguano,921,False,False
cholon,,136,cln,"cht, clh",{},-8.0,-77.5,South America,,Cholón,1066,False,False
chorote,,249,crt,"crq, crt",{},-22.5,-62.5,South America,,Chorote,868,False,False
cocama,,457,coc,cod,{},-5.0,-74.5,South America,,Cocama,1926,False,False
cofan,,143,cof,con,{},0.166666666667,-77.1666666667,South America,,Cofán,1445,False,False
cogui,,130,cog,kog,{},11.0,-73.8333333333,South America,,Cogui,668,False,False
cubeo,,452,cub,cub,{},1.33333333333,-70.5,South America,,Cubeo,2259,False,False
cuiba,,164,cui,cui,{},6.5,-70.0,South America,,Cuiba,1165,False,False
cuica,,418,cuc,,{},9.0,-70.5,South America,,Cuica,979,False,False
culina,,24,cul,cul,{},-6.0,-70.5,South America,,Culina,790,False,False
curripaco,,781,cur,kpc,{},2.5,-68.5,South America,,Curripaco,311,False,False
damana,,130,dam,mbp,{},11.0,-73.5,South America,,Damana,1351,False,False
daw,,261,daw,kwa,{},-0.25,-67.0833333333,South America,,Dâw,1301,False,False
deni,,24,den,dny,{},-6.0,-67.0,South America,,Dení,524,False,False
desano,,452,des,des,{},0.833333333333,-69.8333333333,South America,,Desano,1027,False,False
embera chami,,135,emc,cmi,{},5.0,-76.0,South America,,Embera Chami,871,False,False
embera (northern),,135,emb,emp,{},6.83333333333,-77.1666666667,South America,,Emberá (Northern),1953,False,False
emerillon,,457,eme,eme,{},3.16666666667,-52.4166666667,South America,,Émérillon,2664,False,False
epena pedee,,135,epe,sja,{},3.0,-77.0,South America,,Epena Pedee,2457,False,True
ese ejja,,403,ese,ese,{},-11.0,-66.0,South America,,Ese Ejja,1994,False,False
esmeraldeno,,402,esm,,{},0.333333333333,-79.8333333333,South America,,Esmeraldeño,1069,False,False
fulnio,,237,ful,fun,{},-8.0,-37.5,South America,,Fulniô,1893,False,False
gaviao,,455,gav,gvo,{},-10.6666666667,-62.0,South America,,Gavião,1504,False,False
goajiro,,782,goa,guc,{},12.0,-72.0,South America,,Goajiro,2205,False,False
guahibo,,164,ghb,guh,{},5.0,-69.0,South America,,Guahibo,1454,False,False
guajajara,,457,gjj,gub,{},-5.0,-46.0,South America,,Guajajara,1797,False,False
guambiano,,106,gmb,gum,{},2.5,-76.6666666667,South America,,Guambiano,1505,False,False
guana,,248,gna,gva,{},-22.0,-58.0,South America,,Guana,322,False,False
guanano,,452,gno,gvc,{},0.833333333333,-69.5,South America,,Guanano,535,False,False
guaque,,119,guq,cbd,{},1.0,-72.0833333333,South America,,Guaque,90,False,False
guarani,,457,gua,gug,{},-26.0,-56.0,South America,,Guaraní,2492,True,True
guato,,241,gto,gta,{},-17.0,-58.0,South America,,Guató,1234,False,False
guayabero,,164,gyb,guo,{},2.83333333333,-72.0,South America,,Guayabero,323,False,False
guianese french creole,,331,gfr,gcr,{},5.0,-53.0,South America,,Guianese French Creole,92,False,False
gununa kune,,138,gku,pue,{},-41.0,-67.0,South America,,Gününa Küne,1595,False,False
hianacoto,,119,hia,cbd,{},0.833333333333,-71.0,South America,,Hianacoto,101,False,False
hixkaryana,,119,hix,hix,{},-1.0,-59.0,South America,,Hixkaryana,2520,True,True
huambisa,,197,hmb,hub,{},-4.0,-78.0,South America,,Huambisa,329,False,False
huitoto,,180,htt,hto,{},-1.0,-74.0,South America,,Huitoto,686,False,False
huitoto (minica),,180,hmi,hto,{},-0.333333333333,-74.0,South America,,Huitoto (Minica),1996,False,True
huitoto (muinane),,180,hmu,hux,{},-2.41666666667,-71.0,South America,,Huitoto (Muinane),1117,False,False
huitoto (murui),,180,hum,huu,{},-1.0,-73.5,South America,,Huitoto (Murui),2094,False,False
hup,,261,hpd,jup,{},0.166666666667,-69.25,South America,,Hup,1721,False,False
ignaciano,,535,ign,ign,{},-15.1666666667,-65.4166666667,South America,,Ignaciano,1868,False,False
ika,,130,ika,arh,{},10.6666666667,-73.75,South America,,Ika,2431,False,True
inga,,356,iga,inb,{},1.0,-77.0,South America,,Inga,801,False,False
iquito,,509,iqu,iqu,{},-3.25,-74.0,South America,,Iquito,1894,False,False
iranxe,,529,irx,irn,{},-13.0,-58.0,South America,,Iranxe,1683,False,False
itonama,,193,ito,ito,{},-12.8333333333,-64.3333333333,South America,,Itonama,1895,False,False
jabuti,,194,jbt,jbt,{},-12.25,-62.25,South America,,Jabutí,1072,False,False
jamamadi,,24,jmm,jaa,{},-7.5,-67.0,South America,,Jamamadi,543,False,False
japreria,,119,jpr,jru,{},10.5,-73.0,South America,,Japreria,1240,False,False
jaqaru,,102,jaq,jqr,{},-13.0,-76.0,South America,,Jaqaru,2320,False,False
jarawara,,24,jwr,jaa,{},-7.5,-65.5,South America,,Jarawara,691,False,False
jebero,,116,jeb,jeb,{},-5.41666666667,-76.5,South America,,Jebero,2153,False,False
jivaro,,197,jiv,jiv,{},-2.5,-78.0,South America,,Jivaro,2095,False,False
juma,,457,jum,jua,{},-7.5,-64.0,South America,,Júma,627,False,False
juruna,,457,jrn,jur,{},-5.0,-54.5,South America,,Juruna,122,False,False
kadiweu,,695,kdw,kbc,{},-20.0,-57.0,South America,,Kadiwéu,1175,False,False
kaingang,,238,kng,kgp,{},-26.0,-52.0,South America,,Kaingang,2042,False,False
kaiwa,,457,kaw,kgk,{},-23.0,-55.0,South America,,Kaiwá,545,False,False
kamaiura,,457,kma,kay,{},-12.0833333333,-52.5833333333,South America,,Kamaiurá,2024,False,False
kanoe,,200,kno,,{},-13.25,-61.0,South America,,Kanoê,2666,False,False
karaja,,243,jva,kpj,{},-10.0,-50.3333333333,South America,,Karajá,1722,False,False
karipuna do guapore,,342,kdg,kuq,{},-10.0,-65.0,South America,,Karipuna do Guapore,351,False,False
karitiana,,458,kna,ktn,{},-9.5,-64.0,South America,,Karitiâna,928,False,False
karo (arara),,456,kaa,arr,{},-10.3333333333,-62.0,South America,,Karó (Arára),1759,False,False
kayabi,,457,kyz,kyz,{},-11.0,-55.5,South America,,Kayabí,2665,False,False
kayapo,,238,kyp,txu,{},-9.0,-52.0,South America,,Kayapó,1177,False,False
kipea,,202,kri,kzw,{},-10.0,-37.0,South America,,Kipea,1871,False,False
koreguaje,,452,kje,coe,{},1.0,-75.5,South America,,Koreguaje,1553,False,False
kraho,,238,krh,xra,{},-8.0,-48.0,South America,,Krahô,1123,False,False
krenak,,240,kqq,kqq,{},-15.5,-41.0,South America,,Krenak,2670,False,False
kuikuro,,119,kkq,kui,{},-12.4166666667,-53.0833333333,South America,,Kuikúro,2668,False,False
kuna,,127,kun,kvn,{},8.0,-77.3333333333,South America,,Kuna,1647,False,False
kwaza,,223,kwz,,{},-12.5833333333,-60.6666666667,South America,,Kwaza,1249,False,False
leko,,230,lec,lec,{},-15.0,-67.9166666667,South America,,Leko,2663,False,False
lengua,,248,lng,enx,{},-22.5,-59.0,South America,,Lengua,932,False,False
lengua de senas argentina,,330,lsa,aed,{},-34.0,-63.0,South America,,Lengua de Señas Argentina,372,False,False
lingua de sinais brasileira,,330,lsb,bzs,{},-15.0,-48.0,South America,,Língua de Sinais Brasileira,376,False,False
lule,,236,lul,,{},-28.0,-64.0,South America,,Lule,710,False,False
maca,,249,mca,mca,{},-25.0,-57.5,South America,,Maca,155,False,False
macaguan,,164,mcg,mbn,{},6.5,-71.3333333333,South America,,Macaguán,383,False,False
machiguenga,,536,mch,mcb,{},-12.0,-72.6666666667,South America,,Machiguenga,1188,False,False
macuna,,452,mcn,myy,{},-0.333333333333,-70.1666666667,South America,,Macuna,384,False,False
macushi,,119,mac,mbc,{},4.0,-60.0,South America,,Macushi,2337,False,False
maipure,,785,mpr,,{},5.5,-67.5,South America,,Maipure,1652,False,False
maku,,245,mkw,,{},0.416666666667,-69.8333333333,South America,,Máku,386,False,False
mapoyo,,119,mpy,mcg,{},6.0,-67.0,South America,,Mapoyo,388,False,False
mapudungun,,25,map,arn,{},-38.0,-72.0,South America,,Mapudungun,2502,True,True
matis,,342,mts,mpq,{},-4.41666666667,-70.25,South America,,Matis,1555,False,False
matses,,342,myr,mcf,{},-5.41666666667,-73.25,South America,,Matsés,1468,False,False
maxakali,,239,max,mbl,{},-18.0,-40.0,South America,,Maxakalí,1363,False,False
mekens,,454,mek,skf,{},-12.5,-61.5,South America,,Mekens,1517,False,False
mochica,,132,mcc,,{},-7.5,-79.3333333333,South America,,Mochica,819,False,False
mocovi,,696,mcv,moc,{},-28.0,-60.5,South America,,Mocoví,2677,False,False
moseten,,257,mos,cas,{},-14.75,-67.8333333333,South America,,Mosetén,2066,False,False
movima,,258,mov,mzp,{},-13.8333333333,-65.6666666667,South America,,Movima,1558,False,False
muinane,,179,mui,bmr,{},-1.0,-72.5,South America,,Muinane,1842,False,False
muisca,,801,msc,chb,{},5.0,-74.0,South America,,Muisca,1469,False,False
munduruku,,459,muu,myu,{},-7.0,-58.0,South America,,Mundurukú,1192,False,False
nadeb,,261,nad,mbj,{},-1.0,-66.5,South America,,Nadëb,1559,False,False
nambikuara (southern),,270,nmb,nab,{},-14.0,-59.5,South America,,Nambikuára (Southern),2229,False,False
ndyuka,,331,ndy,djk,{},4.5,-54.5,South America,,Ndyuka,2678,False,True
nivacle,,249,chu,cag,{},-23.5,-60.5,South America,,Nivacle,1300,False,False
nomatsiguenga,,536,nom,not,{},-11.6666666667,-74.5,South America,,Nomatsiguenga,573,False,False
nukak,,114,nuk,mbr,{},2.5,-71.5,South America,,Nukak,423,False,False
ocaina,,180,oca,oca,{},-2.75,-71.75,South America,,Ocaina,1659,False,False
omagua,,457,oma,omg,{},-4.0,-73.5,South America,,Omagua,195,False,False
orejon,,452,ore,ore,{},-2.83333333333,-72.5,South America,,Orejón,577,False,False
paez,,341,pae,pbb,{},2.66666666667,-76.0,South America,,Páez,2264,False,False
palikur,,533,plk,plu,{},3.0,-51.0,South America,,Palikur,2028,False,False
panara,,238,pnx,kre,{},-10.0,-55.0,South America,,Panará,2669,False,False
panare,,119,pnr,pbh,{},6.5,-66.0,South America,,Panare,1524,False,False
paresi,,532,prc,pab,{},-14.0,-57.5,South America,,Paresi,582,False,False
paumari,,24,pau,pad,{},-6.0,-64.0,South America,,Paumarí,2439,False,True
pemon,,119,pem,aoc,{},5.33333333333,-62.0,South America,,Pemon,736,False,False
piapoco,,781,ppc,pio,{},4.0,-69.5,South America,,Piapoco,430,False,False
piaroa,,358,pia,pid,{},5.0,-67.0,South America,,Piaroa,1618,False,False
pilaga,,696,pga,plg,{},-25.0,-60.0,South America,,Pilagá,1813,False,False
piraha,,259,prh,myp,{},-7.0,-62.0,South America,,Pirahã,2490,True,True
piratapuyo,,452,prt,pir,{},0.333333333333,-69.5,South America,,Piratapuyo,431,False,False
piro,,534,pir,pib,{},-11.0,-73.5,South America,,Piro,2676,False,False
playero,,164,pla,gob,{},7.0,-71.0,South America,,Playero,432,False,False
puinave,,354,pui,pui,{},4.0,-68.0,South America,,Puinave,437,False,False
puquina,,355,puq,,{},-16.5,-68.5,South America,,Puquina,832,False,False
qawasqar,,15,qaw,alc,{},-49.0,-75.0,South America,,Qawasqar,2254,False,True
quechua (ancash),,356,qan,qxa,{},-8.5,-77.5,South America,,Quechua (Ancash),438,False,False
quechua (ayacucho),,356,qay,quy,{},-14.0,-74.0,South America,,Quechua (Ayacucho),947,False,False
quechua (bolivian),,356,qbo,"quh, qul",{},-20.0,-66.0,South America,,Quechua (Bolivian),204,False,False
quechua (cajamarca),,356,qca,qvc,{},-7.0,-78.5,South America,,Quechua (Cajamarca),439,False,False
quechua (cochabamba),,356,qco,quh,{},-17.5,-66.0,South America,,Quechua (Cochabamba),1419,False,False
quechua (cuzco),,356,qcu,quz,{},-14.5,-71.0,South America,,Quechua (Cuzco),1004,False,False
quechua (ecuadorean),,356,qec,qug,{},-1.0,-79.0,South America,,Quechua (Ecuadorean),739,False,False
quechua (huallaga),,356,qhu,qvh,{},-9.5,-75.5,South America,,Quechua (Huallaga),2675,False,False
quechua (imbabura),,356,qim,qvi,{},0.333333333333,-78.0,South America,,Quechua (Imbabura),2467,True,True
quechua (tarma),,356,qta,qvn,{},-11.4166666667,-75.75,South America,,Quechua (Tarma),585,False,False
resigaro,,781,res,rgr,{},-2.41666666667,-71.5,South America,,Resígaro,2208,False,False
retuara,,452,ret,tnc,{},-0.5,-70.6666666667,South America,,Retuarã,2297,False,False
rikbaktsa,,244,rik,rkb,{},-11.8333333333,-57.5,South America,,Rikbaktsa,1005,False,False
saliba (in colombia),,357,sba,slc,{},6.0,-70.0,South America,,Sáliba (in Colombia),1662,False,False
sanuma,,498,snm,xsu,{},4.5,-64.6666666667,South America,,Sanuma,2455,True,True
saramaccan,,331,srm,srm,{},4.5,-55.5,South America,,Saramaccan,1199,False,False
secoya,,452,sec,sey,{},-0.333333333333,-76.0,South America,,Secoya,950,False,False
selknam,,137,sel,ona,{},-53.0,-70.0,South America,,Selknam,2305,False,True
sharanahua,,342,shh,mcd,{},-11.0,-70.0,South America,,Sharanahua,1200,False,False
shipibokonibo,,342,shk,shp,{},-7.5,-75.0,South America,,Shipibo-Konibo,2456,False,True
shiriana,,498,shi,shb,{},3.5,-62.8333333333,South America,,Shiriana,2086,False,False
sikuani,,164,skn,guh,{},6.25,-71.5,South America,,Sikuani,1093,False,False
siona,,452,sin,snn,{},0.333333333333,-76.25,South America,,Siona,1944,False,False
siriano,,452,sri,sri,{},0.75,-70.1666666667,South America,,Siriano,448,False,False
siriono,,457,srn,srq,{},-15.5833333333,-64.0,South America,,Sirionó,2210,False,False
sranan,,331,sra,srn,{},5.83333333333,-55.3333333333,South America,,Sranan,1008,False,False
tacana,,403,tac,tna,{},-13.5,-68.0,South America,,Tacana,2241,False,False
tapiete,,457,tpt,tpj,{},-19.75,-61.6666666667,South America,,Tapieté,460,False,False
tariana,,781,tar,tae,{},1.0,-69.1666666667,South America,,Tariana,2010,False,False
tatuyo,,452,tty,tav,{},0.416666666667,-70.5,South America,,Tatuyo,463,False,False
taushiro,,410,tsr,trr,{},-3.25,-75.5,South America,,Taushiro,2673,False,False
tehuelche,,137,teh,teh,{},-48.0,-68.0,South America,,Tehuelche,1571,False,False
terena,,535,trn,ter,{},-20.0,-56.0,South America,,Terêna,608,False,False
ticuna,,414,tic,tca,{},-4.0,-70.5,South America,,Ticuna,1966,False,False
tiriyo,,119,tir,tri,{},3.25,-55.75,South America,,Tiriyo,1850,False,False
toba,,696,tob,tob,{},-26.5,-59.0,South America,,Toba,1626,False,False
trumai,,451,tru,tpy,{},-11.9166666667,-53.5833333333,South America,,Trumai,2423,False,True
tsafiki,,106,tsf,cof,{},-1.0,-79.3333333333,South America,,Tsafiki,1851,False,False
tucano,,452,tuc,tuo,{},0.5,-69.1666666667,South America,,Tucano,2089,False,False
tunebo,,802,tnb,tnd,{},6.75,-72.25,South America,,Tunebo,960,False,False
tuyuca,,452,tuy,tue,{},0.5,-70.0833333333,South America,,Tuyuca,1575,False,False
umaua,,119,umu,cbd,{},1.0,-72.0,South America,,Umaua,241,False,False
urarina,,469,urn,ura,{},-4.5,-75.5,South America,,Urarina,2672,False,False
uru,,470,uru,ure,{},-16.75,-69.0,South America,,Uru,1011,False,False
urubukaapor,,457,urk,urb,{},-2.33333333333,-46.5,South America,,Urubú-Kaapor,2426,False,True
urubu sign language,,330,usl,uks,{},-2.33333333333,-46.0,South America,,Urubú Sign Language,243,False,False
waimaha,,452,bno,bao,{},0.333333333333,-70.25,South America,,Waimaha,1346,False,False
wai wai,,119,wai,waw,{},1.0,-59.0,South America,,Wai Wai,1284,False,False
